,Poster,Likes_count,Liker
0,StuWest8,26,Oliver_S_Curry
1,drbrockbastian,3,Oliver_S_Curry
2,robsica,5,Oliver_S_Curry
3,TinePat,2,Oliver_S_Curry
4,TheDissenterYT,14,Oliver_S_Curry
5,Evolving_Moloch,29,Oliver_S_Curry
6,HRAF755,19,Oliver_S_Curry
7,aeonmag,4,Oliver_S_Curry
8,domino_joyce,4,Oliver_S_Curry
9,seriouseats,10,Oliver_S_Curry
10,GeorgeMonbiot,14,Oliver_S_Curry
11,Rosalind_Arden_,10,Oliver_S_Curry
12,HumanProgress,4,Oliver_S_Curry
13,GuidoFawkes,5,Oliver_S_Curry
14,AwardsDarwin,1,Oliver_S_Curry
15,StuartJRitchie,14,Oliver_S_Curry
16,Jacob_Rees_Mogg,2,Oliver_S_Curry
17,YearOnEarth,3,Oliver_S_Curry
18,themartorana,3,Oliver_S_Curry
19,Hadtwohurt,5,Oliver_S_Curry
20,sapinker,38,Oliver_S_Curry
21,ddale8,11,Oliver_S_Curry
22,RuthLeaEcon,1,Oliver_S_Curry
23,AbbieEvansXO,20,Oliver_S_Curry
24,ResearchDigest,13,Oliver_S_Curry
25,Evolutionistrue,23,Oliver_S_Curry
26,lthatch,4,Oliver_S_Curry
27,ProfJessTracy,10,Oliver_S_Curry
28,toadmeister,16,Oliver_S_Curry
29,PsychoSchmitt,20,Oliver_S_Curry
30,ArfMeasures,15,Oliver_S_Curry
31,23andMeResearch,16,Oliver_S_Curry
32,CHSommers,53,Oliver_S_Curry
33,orielf,4,Oliver_S_Curry
34,MartinDaubney,23,Oliver_S_Curry
35,whsource,5,Oliver_S_Curry
36,nicholaraihani,7,Oliver_S_Curry
37,PaulvanLange,26,Oliver_S_Curry
38,ME_McCullough,1,Oliver_S_Curry
39,exjon,10,Oliver_S_Curry
40,patilindrajeets,48,Oliver_S_Curry
41,Martin_Durkin,18,Oliver_S_Curry
42,Decety,35,Oliver_S_Curry
