,Poster,Likes_count,Liker
0,drvox,5,EnergyandPolicy
1,Smaczni,2,EnergyandPolicy
2,RabagoEnergy,4,EnergyandPolicy
3,DavidPomerantz,3,EnergyandPolicy
4,thelisagraves,3,EnergyandPolicy
5,SLBahr,2,EnergyandPolicy
6,BryanKeIIy,5,EnergyandPolicy
7,GavinBade,13,EnergyandPolicy
8,croselund,1,EnergyandPolicy
9,cleantechfacts,5,EnergyandPolicy
10,Brambleman,15,EnergyandPolicy
11,JeffClarkTweets,3,EnergyandPolicy
12,CHHolte,4,EnergyandPolicy
13,PSEquityMatters,2,EnergyandPolicy
14,EnergyandPolicy,1,EnergyandPolicy
15,adambrowning,1,EnergyandPolicy
16,AZadvocacy,2,EnergyandPolicy
17,eksax,1,EnergyandPolicy
