,Poster,Likes_count,Liker
0,mckinnon_a,3,bigyahu
1,MegOnWheels,3,bigyahu
2,HumanHeadline,3,bigyahu
3,AL3XMPLARY,4,bigyahu
4,StrikeClimate,17,bigyahu
5,bigyahu,3,bigyahu
6,MyriotaGlobal,4,bigyahu
7,emilylrich,20,bigyahu
8,murudau,4,bigyahu
9,JonoHerrman,4,bigyahu
10,shestarts,4,bigyahu
11,buck4itt,3,bigyahu
12,trib,4,bigyahu
13,earleyedition,5,bigyahu
14,daniella_t05,5,bigyahu
15,AverageSociopat,3,bigyahu
16,MurrayDG,4,bigyahu
17,SarahMoran,2,bigyahu
18,danieldraper,3,bigyahu
19,CJPatruno,2,bigyahu
20,domp,1,bigyahu
21,CryptoOz,3,bigyahu
22,NewtonMark,5,bigyahu
23,ignitesydney,4,bigyahu
24,hutchaye,1,bigyahu
25,bigjsl,3,bigyahu
26,jodiem,4,bigyahu
27,mryall,2,bigyahu
28,BreakfastNews,5,bigyahu
29,sarahinthesen8,2,bigyahu
30,beneltham,3,bigyahu
31,wesbarton,3,bigyahu
32,Peter_Fitz,5,bigyahu
33,yasgrigaliunas,5,bigyahu
34,jayeskenazi,5,bigyahu
35,anthonybayss,1,bigyahu
36,VCDundee,17,bigyahu
37,BlueChilliGroup,1,bigyahu
38,steemjah,3,bigyahu
39,RemarkableTech,9,bigyahu
40,gregdwyer,2,bigyahu
41,phbarratt,1,bigyahu
42,gz3zbz,3,bigyahu
43,chessiqua,1,bigyahu
44,typesthings,3,bigyahu
45,CharliCaruso,3,bigyahu
46,SwiftOnSecurity,3,bigyahu
47,NSydInnovation,18,bigyahu
48,jon_lawrence,2,bigyahu
49,JoshButler,10,bigyahu
50,DrBrettCarter,2,bigyahu
51,shinyhealthy,4,bigyahu
