,Poster,Likes_count,Liker
0,IAmJordanNeel,66,tylerthecreator
1,__teeks,44,tylerthecreator
2,dissectpodcast,68,tylerthecreator
3,elonmusk,46,tylerthecreator
4,erinpeep,55,tylerthecreator
5,Diddy,59,tylerthecreator
6,grinchmovie,49,tylerthecreator
7,Essence,64,tylerthecreator
8,leftbrainnn,43,tylerthecreator
9,homskis,74,tylerthecreator
10,MosesHuish,61,tylerthecreator
11,yeetables,65,tylerthecreator
12,PhonyPpl,60,tylerthecreator
13,_BabyBux,59,tylerthecreator
14,kanyewest,61,tylerthecreator
15,VICE,68,tylerthecreator
16,FightRow,60,tylerthecreator
17,reecepayne13,50,tylerthecreator
18,jeanne_odahcam,73,tylerthecreator
19,SaintHeron,53,tylerthecreator
