,Poster,Likes_count,Liker
0,citizenangela,2,Public_Citizen
1,CETexas,11,Public_Citizen
2,KarlHerk,5,Public_Citizen
3,JohnJHarwood,2,Public_Citizen
4,AlliedProgress,5,Public_Citizen
5,ljordanplatt,3,Public_Citizen
6,AREvers,5,Public_Citizen
7,RobertMaguire_,2,Public_Citizen
8,BartNaylor,20,Public_Citizen
9,rachEcurley,4,Public_Citizen
10,People4Bernie,8,Public_Citizen
11,PCGTW,2,Public_Citizen
12,wamandajd,4,Public_Citizen
13,Davidlaz,5,Public_Citizen
14,chrhines,5,Public_Citizen
15,BrightLinesProj,4,Public_Citizen
16,CorporateReform,14,Public_Citizen
17,Think100Show,13,Public_Citizen
18,benwikler,20,Public_Citizen
19,matthewstoller,1,Public_Citizen
20,KristenClarkeJD,1,Public_Citizen
21,BetterMarkets,9,Public_Citizen
22,elizabethforma,1,Public_Citizen
23,PublicHealth,7,Public_Citizen
24,SenSanders,17,Public_Citizen
25,BronxPrBoss,9,Public_Citizen
26,NormEisen,10,Public_Citizen
27,greenpeaceusa,3,Public_Citizen
28,StopTheDebtTrap,2,Public_Citizen
29,RealBankReform,4,Public_Citizen
30,ragregg,6,Public_Citizen
31,SierraClub,3,Public_Citizen
32,ConsumerFed,9,Public_Citizen
33,PatrioticMills,14,Public_Citizen
34,DavidKlion,2,Public_Citizen
35,OurRevolution,5,Public_Citizen
36,BrennanCenter,2,Public_Citizen
37,eharnick,5,Public_Citizen
